"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 03, 2014","44,501","44,500","45,493","43,501","275.92K","-0.81%"
"Jan 31, 2014","44,864","45,584","45,584","44,005","512.02K","0.46%"
"Jan 30, 2014","44,660","44,584","45,497","44,019","381.03K","-0.76%"
"Jan 29, 2014","45,000","44,500","46,300","44,253","630.47K","3.45%"
"Jan 28, 2014","43,501","44,100","45,450","43,085","431.28K","-1.89%"
"Jan 27, 2014","44,337","45,349","45,349","43,478","397.55K","-2.77%"
"Jan 24, 2014","45,600","45,499","46,218","45,107","374.94K","-0.44%"
"Jan 23, 2014","45,800","44,000","46,350","43,501","760.48K","3.62%"
"Jan 22, 2014","44,199","44,500","44,900","43,713","587.83K","-0.90%"
"Jan 21, 2014","44,600","45,945","45,999","44,200","481.43K","-3.25%"
"Jan 20, 2014","46,100","45,901","46,490","45,702","607.88K","0.22%"
"Jan 17, 2014","46,000","44,401","46,900","44,053","735.25K","3.60%"
"Jan 16, 2014","44,401","43,410","44,675","42,256","418.75K","2.49%"
"Jan 15, 2014","43,322","42,210","43,457","42,210","315.73K","2.78%"
"Jan 14, 2014","42,150","42,060","42,279","41,502","230.63K","-0.31%"
"Jan 13, 2014","42,282","41,700","42,282","41,006","240.53K","1.67%"
"Jan 10, 2014","41,587","41,950","41,957","40,704","452.29K","-0.73%"
"Jan 09, 2014","41,894","43,000","43,678","41,252","323.12K","-3.38%"
"Jan 08, 2014","43,361","43,450","43,500","42,701","181.37K","0.61%"
"Jan 07, 2014","43,100","43,800","43,800","43,051","275.03K","-1.04%"
"Jan 06, 2014","43,555","44,200","44,993","43,051","339.55K","-2.64%"
"Jan 03, 2014","44,735","44,002","44,799","44,002","128.24K","-0.37%"
"Jan 02, 2014","44,900","44,345","45,000","43,800","178.72K","1.25%"
"Dec 31, 2013","44,345","44,200","44,345","43,000","36.47K","0.20%"
"Dec 30, 2013","44,258","43,405","44,258","43,162","164.54K","1.74%"
"Dec 27, 2013","43,501","42,710","43,700","42,710","76.03K","2.11%"
"Dec 24, 2013","42,601","43,770","43,770","42,595","39.13K","-2.70%"
"Dec 23, 2013","43,782","43,899","43,900","42,594","255.65K","0.08%"
"Dec 20, 2013","43,749","42,650","43,874","41,656","430.73K","2.96%"
"Dec 19, 2013","42,492","43,500","43,950","41,828","545.96K","-1.19%"
"Dec 18, 2013","43,003","42,299","43,499","41,571","743.47K","1.66%"
"Dec 17, 2013","42,300","41,600","42,450","39,819","1.07M","7.05%"
"Dec 13, 2013","39,516","40,000","40,450","39,188","340.89K","-1.13%"
"Dec 12, 2013","39,969","39,027","40,150","38,912","559.38K","0.49%"
"Dec 11, 2013","39,774","39,601","39,927","38,902","296.04K","0.19%"
"Dec 10, 2013","39,700","40,750","40,750","39,563","319.49K","-2.65%"
"Dec 09, 2013","40,780","40,640","41,097","39,812","230.88K","0.32%"
"Dec 06, 2013","40,650","39,750","40,660","39,219","353.67K","2.04%"
"Dec 05, 2013","39,838","38,810","40,173","38,502","461.41K","2.65%"
"Dec 04, 2013","38,810","39,500","39,900","38,634","328.19K","-1.87%"
"Dec 03, 2013","39,550","39,850","40,290","39,249","486.41K","-1.98%"
"Dec 02, 2013","40,350","39,895","40,491","39,509","401.23K","1.41%"
"Nov 29, 2013","39,790","39,200","39,825","38,900","211.84K","2.03%"
"Nov 28, 2013","39,000","38,600","39,392","38,402","172.87K","1.31%"
"Nov 27, 2013","38,496","38,570","39,205","38,388","491.13K","-0.18%"
"Nov 26, 2013","38,565","39,470","39,470","38,351","657.28K","-2.37%"
"Nov 25, 2013","39,500","39,800","40,200","39,005","346.50K","-0.75%"
"Nov 22, 2013","39,800","40,112","40,422","39,500","462.35K","-0.75%"
"Nov 21, 2013","40,099","40,100","40,503","39,850","187.28K","-0.03%"
"Nov 20, 2013","40,111","40,800","40,800","39,824","972.87K","-1.81%"
"Nov 19, 2013","40,850","40,700","41,067","40,502","337.22K","0.36%"
"Nov 18, 2013","40,702","41,290","41,481","40,500","475.28K","-0.85%"
"Nov 15, 2013","41,050","41,495","41,520","41,000","695.64K","0.12%"
"Nov 14, 2013","41,000","41,480","41,785","41,000","569.82K","0.74%"
"Nov 13, 2013","40,700","41,505","41,900","40,700","764.91K","-3.12%"
"Nov 12, 2013","42,011","42,295","42,499","41,086","625.42K","-0.09%"
"Nov 11, 2013","42,050","43,582","43,994","41,869","368.85K","-3.52%"
"Nov 08, 2013","43,582","44,200","44,250","43,100","200.80K","-2.50%"
"Nov 07, 2013","44,700","44,800","45,050","43,001","639.99K","0.00%"
"Nov 06, 2013","44,700","44,025","44,792","43,910","439.85K","1.82%"
"Nov 05, 2013","43,900","42,900","44,250","42,761","657.74K","2.33%"
"Nov 04, 2013","42,900","42,600","43,000","42,015","383.36K","0.70%"
"Nov 01, 2013","42,600","42,070","42,704","41,760","533.20K","1.37%"
"Oct 31, 2013","42,023","42,100","42,497","41,501","560.40K","-0.18%"
"Oct 30, 2013","42,100","42,440","42,635","41,973","626.43K","-0.94%"
"Oct 29, 2013","42,500","42,200","42,820","41,822","696.38K","0.47%"
"Oct 28, 2013","42,300","41,500","42,549","41,400","732.84K","1.94%"
"Oct 25, 2013","41,495","40,799","41,495","40,610","706.92K","1.70%"
"Oct 24, 2013","40,800","40,400","41,090","40,400","698.15K","1.00%"
"Oct 23, 2013","40,397","42,288","42,288","39,800","2.39M","-4.74%"
"Oct 22, 2013","42,405","42,810","43,111","42,405","901.48K","-1.15%"
"Oct 21, 2013","42,900","44,100","44,200","42,615","1.10M","-2.07%"
"Oct 18, 2013","43,806","46,000","46,501","43,626","1.20M","-7.57%"
"Oct 17, 2013","47,395","47,969","47,969","46,814","297.95K","-1.67%"
"Oct 16, 2013","48,200","46,790","48,200","46,726","309.67K","2.99%"
"Oct 15, 2013","46,800","47,000","47,399","46,501","445.92K","0.04%"
"Oct 14, 2013","46,779","45,650","46,779","45,438","213.41K","2.14%"
"Oct 11, 2013","45,800","45,825","46,181","45,506","282.97K","0.66%"
"Oct 10, 2013","45,500","46,042","46,499","45,276","565.25K","-1.09%"
"Oct 09, 2013","46,000","45,700","46,390","45,351","227.53K","0.90%"
"Oct 08, 2013","45,590","46,790","46,897","45,103","351.59K","-2.56%"
"Oct 07, 2013","46,790","46,500","47,066","45,680","189.41K","-0.13%"
"Oct 04, 2013","46,850","46,350","46,995","45,580","215.18K","0.33%"
"Oct 03, 2013","46,698","46,160","47,155","46,160","166.70K","0.86%"
"Oct 02, 2013","46,300","46,563","46,563","45,701","258.10K","0.87%"
"Oct 01, 2013","45,900","46,405","47,775","45,660","360.56K","-1.08%"
"Sep 30, 2013","46,400","45,990","47,224","45,662","386.67K","0.07%"
"Sep 27, 2013","46,368","46,880","46,926","45,082","469.20K","0.47%"
"Sep 26, 2013","46,150","47,000","47,435","46,150","332.00K","-2.10%"
"Sep 25, 2013","47,140","48,150","48,150","46,955","508.20K","-0.65%"
"Sep 23, 2013","47,450","48,000","48,179","47,209","232.06K","-1.85%"
"Sep 20, 2013","48,343","48,103","48,774","47,703","247.43K","-0.33%"
"Sep 19, 2013","48,505","48,000","48,768","47,520","681.83K","3.20%"
"Sep 18, 2013","47,000","48,388","48,388","46,510","280.54K","-2.49%"
"Sep 17, 2013","48,200","48,000","48,388","47,690","128.75K","0.43%"
"Sep 16, 2013","47,995","48,000","48,494","47,506","119.00K","0.84%"
"Sep 13, 2013","47,597","48,000","48,370","47,283","301.17K","-0.99%"
"Sep 12, 2013","48,075","48,450","49,278","47,602","422.78K","-0.26%"
"Sep 11, 2013","48,200","47,700","48,295","47,271","264.10K","1.00%"
"Sep 10, 2013","47,725","47,320","47,725","47,067","310.32K","1.22%"
"Sep 09, 2013","47,150","46,627","47,292","46,607","195.68K","1.17%"
"Sep 06, 2013","46,605","47,295","47,295","46,253","196.69K","-1.26%"
"Sep 05, 2013","47,199","46,349","47,199","45,912","418.89K","1.94%"
"Sep 04, 2013","46,300","46,117","46,300","45,900","122.61K","-0.22%"
"Sep 03, 2013","46,400","46,177","46,400","45,119","376.57K","0.87%"
"Sep 02, 2013","46,000","45,251","46,041","45,251","565.78K","2.22%"
"Aug 30, 2013","45,000","45,000","45,899","44,110","265.91K","-0.22%"
"Aug 29, 2013","45,100","45,985","46,007","45,045","275.24K","-0.88%"
"Aug 28, 2013","45,500","45,350","45,899","44,714","180.93K","-0.87%"
"Aug 27, 2013","45,900","46,000","46,423","45,001","280.58K","-0.43%"
"Aug 26, 2013","46,100","46,489","46,489","45,501","144.43K","-0.95%"
"Aug 23, 2013","46,541","45,700","46,595","45,700","415.56K","1.51%"
"Aug 22, 2013","45,850","43,612","45,850","43,612","517.82K","4.44%"
"Aug 21, 2013","43,900","44,000","44,297","43,502","308.62K","-0.23%"
"Aug 20, 2013","44,000","43,450","44,388","43,000","666.66K","0.00%"
"Aug 19, 2013","44,000","44,343","44,500","43,988","319.83K","-1.57%"
"Aug 16, 2013","44,700","44,672","44,700","44,100","306.59K","1.59%"
"Aug 15, 2013","44,000","45,000","45,000","44,000","330.35K","-2.65%"
"Aug 14, 2013","45,200","44,900","45,200","44,385","487.50K","0.33%"
"Aug 13, 2013","45,050","44,485","45,100","44,002","482.60K","1.46%"
"Aug 12, 2013","44,400","42,900","44,469","42,300","872.93K","0.73%"
"Aug 08, 2013","44,080","44,395","44,597","43,904","1.90M","0.16%"
"Aug 07, 2013","44,010","44,200","44,306","43,777","501.07K","-0.25%"
"Aug 06, 2013","44,120","43,900","44,501","43,600","383.64K","0.27%"
"Aug 05, 2013","44,000","43,950","44,595","43,212","541.55K","0.11%"
"Aug 02, 2013","43,950","43,700","44,196","43,419","433.73K","1.08%"
"Aug 01, 2013","43,479","43,800","43,949","43,210","827.86K","-0.73%"
"Jul 31, 2013","43,797","43,719","43,797","42,910","377.28K","1.38%"
"Jul 30, 2013","43,200","43,617","43,957","43,200","364.29K","-1.52%"
"Jul 29, 2013","43,868","43,200","44,020","43,002","520.48K","2.14%"
"Jul 26, 2013","42,947","43,950","44,488","42,450","820.18K","-1.72%"
"Jul 25, 2013","43,700","44,999","45,440","43,700","744.91K","-2.24%"
"Jul 24, 2013","44,700","47,200","47,300","44,550","1.08M","-4.89%"
"Jul 23, 2013","46,999","47,000","47,432","46,542","600.40K","1.52%"
"Jul 22, 2013","46,295","45,101","46,369","44,500","503.80K","3.45%"
"Jul 19, 2013","44,750","46,747","47,476","44,750","918.98K","-4.27%"
"Jul 18, 2013","46,747","46,500","47,697","46,490","663.99K","-0.43%"
"Jul 17, 2013","46,950","45,720","47,400","45,406","1.12M","4.10%"
"Jul 16, 2013","45,100","45,995","46,389","45,100","575.04K","-1.53%"
"Jul 15, 2013","45,800","46,900","47,300","45,509","610.24K","-1.42%"
"Jul 12, 2013","46,460","46,105","46,995","45,703","1.56M","1.00%"
"Jul 11, 2013","46,000","46,800","47,497","45,810","931.71K","0.02%"
"Jul 10, 2013","45,993","45,500","46,600","45,500","436.34K","0.20%"
"Jul 09, 2013","45,900","45,000","46,000","44,719","365.75K","2.91%"
"Jul 08, 2013","44,600","44,105","44,787","43,761","289.53K","1.13%"
"Jul 05, 2013","44,100","45,477","45,993","44,000","451.31K","-2.65%"
"Jul 04, 2013","45,300","44,400","45,331","44,075","301.02K","3.66%"
"Jul 03, 2013","43,700","45,000","45,005","43,680","489.53K","-3.49%"
"Jul 02, 2013","45,280","45,400","45,400","44,721","265.39K","0.62%"
"Jul 01, 2013","45,000","45,152","45,880","44,700","331.06K","-2.30%"
"Jun 28, 2013","46,060","45,110","46,060","44,055","530.15K","2.62%"
"Jun 27, 2013","44,885","44,500","44,979","44,006","358.35K","2.19%"
"Jun 26, 2013","43,925","46,100","46,350","43,900","491.08K","-4.50%"
"Jun 25, 2013","45,994","44,410","46,000","44,012","662.60K","4.12%"
"Jun 24, 2013","44,174","44,477","45,075","43,001","385.80K","-1.19%"
"Jun 21, 2013","44,707","45,399","45,950","44,477","1.49M","0.35%"
"Jun 20, 2013","44,550","47,000","47,995","44,550","729.47K","-7.59%"
"Jun 19, 2013","48,210","47,795","48,710","46,977","397.49K","2.03%"
"Jun 18, 2013","47,250","47,480","47,943","46,151","376.17K","0.76%"
"Jun 14, 2013","46,895","46,643","46,895","45,338","411.34K","3.24%"
"Jun 13, 2013","45,424","45,899","46,988","44,801","554.56K","-2.25%"
"Jun 12, 2013","46,468","47,250","47,490","45,700","276.57K","-1.67%"
"Jun 11, 2013","47,257","48,170","48,298","46,547","535.80K","-1.55%"
"Jun 10, 2013","48,000","48,345","48,999","47,120","283.75K","0.03%"
"Jun 07, 2013","47,985","48,872","49,139","47,343","299.77K","-1.97%"
"Jun 06, 2013","48,950","49,480","49,480","47,822","396.40K","0.31%"
"Jun 05, 2013","48,797","48,500","49,462","48,500","288.22K","0.41%"
"Jun 04, 2013","48,600","49,800","50,500","48,101","363.93K","-1.72%"
"Jun 03, 2013","49,451","51,200","51,433","49,451","315.52K","-4.53%"
"May 31, 2013","51,800","51,200","51,800","50,006","512.15K","1.97%"
"May 30, 2013","50,800","51,320","52,117","50,511","540.40K","-2.19%"
"May 29, 2013","51,940","51,100","52,354","50,999","307.99K","1.28%"
"May 28, 2013","51,284","50,600","51,887","49,612","158.88K","1.35%"
"May 27, 2013","50,600","50,000","50,702","49,530","174.56K","-0.30%"
"May 24, 2013","50,750","51,994","51,994","50,000","335.45K","-1.46%"
"May 23, 2013","51,500","52,000","52,697","50,260","309.91K","-4.45%"
"May 22, 2013","53,900","52,083","53,900","51,600","418.03K","2.71%"
"May 21, 2013","52,477","51,000","53,000","51,000","560.67K","2.88%"
"May 20, 2013","51,010","51,189","51,395","50,231","353.73K","-0.33%"
"May 17, 2013","51,178","49,800","51,431","49,800","270.47K","2.77%"
"May 16, 2013","49,800","49,788","50,227","49,353","437.19K","0.00%"
"May 15, 2013","49,799","49,870","50,350","49,348","429.72K","-1.00%"
"May 14, 2013","50,300","50,600","50,897","49,600","365.28K","-1.30%"
"May 13, 2013","50,965","50,439","50,965","49,104","416.07K","1.32%"
"May 10, 2013","50,300","50,000","50,551","49,296","264.71K","0.25%"
"May 09, 2013","50,176","50,555","50,823","49,450","395.72K","-0.64%"
"May 08, 2013","50,500","49,288","50,700","49,016","415.36K","2.64%"
"May 07, 2013","49,200","48,739","49,200","48,192","379.05K","1.86%"
"May 06, 2013","48,300","47,800","48,885","47,789","235.55K","0.86%"
"May 03, 2013","47,886","46,889","48,000","45,710","422.18K","2.32%"
"May 02, 2013","46,800","46,800","47,321","46,475","470.48K","-1.12%"
"Apr 30, 2013","47,328","47,789","47,789","46,301","370.94K","0.17%"
"Apr 29, 2013","47,250","47,789","47,789","46,675","338.30K","-0.21%"
"Apr 26, 2013","47,350","46,025","47,745","46,025","561.46K","1.18%"
"Apr 25, 2013","46,800","44,520","46,888","44,520","549.22K","3.31%"
"Apr 24, 2013","45,300","45,799","45,926","44,750","205.36K","-0.44%"
"Apr 23, 2013","45,500","45,490","45,700","44,418","346.48K","-0.00%"
"Apr 22, 2013","45,501","44,520","45,872","43,382","415.13K","2.85%"
"Apr 19, 2013","44,241","44,150","44,700","43,850","334.01K","1.59%"
"Apr 18, 2013","43,550","44,105","44,199","43,167","419.66K","-1.69%"
"Apr 17, 2013","44,300","45,796","45,796","44,300","261.63K","-1.98%"
"Apr 16, 2013","45,194","44,900","45,900","44,400","343.84K","3.42%"
"Apr 15, 2013","43,700","44,900","44,900","40,500","637.03K","-3.85%"
"Apr 12, 2013","45,450","46,197","46,197","45,200","278.86K","-1.62%"
"Apr 11, 2013","46,200","46,770","46,964","45,606","341.73K","-0.65%"
"Apr 10, 2013","46,500","45,800","46,811","45,351","791.48K","3.10%"
"Apr 09, 2013","45,100","44,750","45,399","44,289","503.78K","1.92%"
"Apr 08, 2013","44,250","45,701","46,000","44,105","373.52K","-2.84%"
"Apr 05, 2013","45,545","47,001","47,720","45,541","284.21K","-2.98%"
"Apr 04, 2013","46,945","47,200","47,790","46,150","364.15K","-0.12%"
"Apr 03, 2013","47,000","48,950","49,183","47,000","372.40K","-4.47%"
"Apr 02, 2013","49,200","49,200","49,546","48,008","268.22K","0.01%"
"Mar 28, 2013","49,197","49,000","50,183","48,501","453.23K","0.00%"
"Mar 27, 2013","49,197","48,900","49,374","48,500","536.92K","0.92%"
"Mar 26, 2013","48,750","47,448","48,874","47,200","530.72K","4.27%"
"Mar 25, 2013","46,755","48,000","48,175","46,755","370.54K","-1.57%"
"Mar 22, 2013","47,501","48,500","48,888","47,501","352.79K","-2.05%"
"Mar 20, 2013","48,497","49,051","49,400","48,305","781.52K","-0.22%"
"Mar 19, 2013","48,605","50,601","51,400","48,605","580.10K","-3.98%"
"Mar 18, 2013","50,619","50,840","50,975","50,100","230.19K","-1.13%"
"Mar 15, 2013","51,200","51,370","51,741","50,552","867.82K","0.38%"
"Mar 14, 2013","51,005","53,600","53,600","51,005","839.87K","-5.03%"
"Mar 13, 2013","53,705","56,199","56,287","53,522","372.61K","-3.84%"
"Mar 12, 2013","55,850","55,400","56,274","55,063","275.83K","0.81%"
"Mar 11, 2013","55,400","56,102","56,397","55,400","334.09K","-3.00%"
"Mar 08, 2013","57,115","57,011","57,600","56,575","250.48K","0.09%"
"Mar 07, 2013","57,062","57,005","57,745","56,272","248.40K","0.68%"
"Mar 06, 2013","56,679","57,200","58,000","56,613","153.97K","-0.56%"
"Mar 05, 2013","57,000","57,240","57,599","56,401","272.32K","1.06%"
"Mar 04, 2013","56,400","57,000","57,000","56,091","272.73K","-0.70%"
"Mar 01, 2013","56,800","57,344","57,950","56,531","189.49K","-0.06%"
"Feb 28, 2013","56,833","57,601","58,250","56,700","294.55K","-1.07%"
"Feb 27, 2013","57,450","59,100","59,100","57,000","337.02K","-2.46%"
"Feb 26, 2013","58,900","58,199","59,162","57,953","192.06K","0.42%"
"Feb 25, 2013","58,655","58,100","59,635","58,100","199.38K","0.44%"
"Feb 22, 2013","58,400","58,199","58,929","57,423","371.01K","0.02%"
"Feb 21, 2013","58,389","57,499","58,389","57,012","366.80K","0.67%"
"Feb 20, 2013","58,000","59,740","59,740","57,900","185.37K","-1.50%"
"Feb 19, 2013","58,886","58,950","59,712","58,548","119.95K","0.66%"
"Feb 18, 2013","58,500","58,620","59,200","58,500","327.24K","-0.21%"
"Feb 15, 2013","58,623","59,960","60,079","58,620","286.09K","-2.28%"
"Feb 14, 2013","59,990","61,048","61,415","59,831","135.83K","-1.00%"
"Feb 13, 2013","60,595","60,400","61,100","60,004","146.34K","-0.14%"
"Feb 12, 2013","60,679","61,380","61,380","60,205","107.04K","-0.69%"
"Feb 11, 2013","61,100","61,100","61,496","60,601","83.30K","-0.09%"
"Feb 08, 2013","61,158","61,199","61,799","60,900","107.17K","0.31%"
"Feb 07, 2013","60,970","60,400","61,401","59,777","245.74K","0.82%"
"Feb 06, 2013","60,477","60,010","61,394","59,855","254.53K","0.31%"
"Feb 05, 2013","60,289","60,000","60,499","59,202","175.73K","0.40%"
"Feb 04, 2013","60,050","61,274","61,955","60,050","197.60K","-1.56%"
"Feb 01, 2013","61,000","60,307","61,200","59,970","213.36K","1.30%"
"Jan 31, 2013","60,218","59,435","60,790","59,435","503.18K","0.63%"
"Jan 30, 2013","59,843","58,700","59,941","58,500","328.67K","3.00%"
"Jan 29, 2013","58,100","58,700","59,274","58,100","226.56K","-1.02%"
"Jan 28, 2013","58,700","58,302","58,700","57,805","99.87K","0.84%"
"Jan 25, 2013","58,212","59,197","59,298","57,801","170.41K","-1.47%"
"Jan 24, 2013","59,079","58,901","59,394","58,653","144.63K","0.22%"
"Jan 23, 2013","58,950","59,000","59,499","58,601","216.74K","-0.08%"
"Jan 22, 2013","59,000","57,740","59,240","57,051","677.16K","2.76%"
"Jan 21, 2013","57,416","58,059","58,059","57,165","221.91K","-1.01%"
"Jan 18, 2013","58,000","58,360","58,892","57,201","225.43K","0.00%"
"Jan 17, 2013","58,000","58,200","58,349","57,562","226.12K","-0.34%"
"Jan 16, 2013","58,200","58,105","58,490","57,667","432.68K","-0.78%"
"Jan 15, 2013","58,659","60,000","60,380","58,401","251.29K","-2.24%"
"Jan 14, 2013","60,000","59,469","60,000","58,918","238.17K","1.52%"
"Jan 11, 2013","59,100","59,895","59,895","58,447","196.37K","-0.90%"
"Jan 10, 2013","59,639","59,250","60,670","59,028","231.81K","-0.60%"
"Jan 09, 2013","60,000","60,949","61,471","59,567","266.86K","-1.64%"
"Jan 08, 2013","61,000","60,800","61,000","60,301","175.88K","0.74%"
"Jan 07, 2013","60,550","60,700","60,915","60,250","134.94K","-0.25%"
"Jan 04, 2013","60,700","60,680","60,898","60,001","101.75K","-0.19%"
"Jan 03, 2013","60,815","58,230","60,984","58,230","316.17K","2.55%"
"Jan 02, 2013","59,300","57,010","59,521","57,010","241.27K","4.24%"
"Dec 31, 2012","56,888","56,501","56,888","55,500","47.06K","0.50%"
"Dec 28, 2012","56,605","56,600","56,888","56,510","147.51K","0.36%"
"Dec 27, 2012","56,400","55,347","56,600","55,266","126.73K","2.67%"
"Dec 24, 2012","54,935","55,450","55,951","54,935","20.04K","-0.84%"
"Dec 21, 2012","55,400","55,200","55,895","55,150","121.27K","-0.54%"
"Dec 20, 2012","55,700","55,922","56,499","55,190","596.01K","-0.54%"
"Dec 19, 2012","56,000","55,650","56,500","55,201","447.81K","0.72%"
"Dec 18, 2012","55,600","55,000","55,600","54,453","303.93K","0.95%"
"Dec 14, 2012","55,075","55,005","55,501","54,137","379.95K","0.52%"
"Dec 13, 2012","54,790","54,650","54,936","54,108","202.95K","0.02%"
"Dec 12, 2012","54,780","54,500","54,995","54,050","469.05K","0.79%"
"Dec 11, 2012","54,350","53,970","54,493","53,656","289.74K","1.02%"
"Dec 10, 2012","53,800","53,530","54,451","53,505","202.70K","0.13%"
"Dec 07, 2012","53,731","54,205","54,400","53,731","177.30K","-1.23%"
"Dec 06, 2012","54,400","54,400","54,798","53,583","130.31K","0.00%"
"Dec 05, 2012","54,400","54,401","54,949","53,478","382.70K","0.74%"
"Dec 04, 2012","54,000","53,515","54,272","53,165","203.78K","0.56%"
"Dec 03, 2012","53,700","54,500","54,500","53,599","197.75K","-1.29%"
"Nov 30, 2012","54,400","54,645","54,645","54,030","354.68K","-0.16%"
"Nov 29, 2012","54,488","54,520","54,935","54,410","237.64K","0.30%"
"Nov 28, 2012","54,325","54,750","54,750","53,535","155.79K","-0.87%"
"Nov 27, 2012","54,800","54,800","55,298","54,505","198.05K","-0.09%"
"Nov 26, 2012","54,850","54,600","55,000","54,451","116.54K","0.28%"
"Nov 23, 2012","54,699","54,299","54,870","53,800","371.42K","0.74%"
"Nov 22, 2012","54,299","54,000","54,985","53,700","267.57K","0.89%"
"Nov 21, 2012","53,820","53,459","54,300","53,059","279.87K","0.60%"
"Nov 20, 2012","53,501","52,702","53,850","52,306","255.97K","1.38%"
"Nov 19, 2012","52,772","52,900","52,999","52,140","210.34K","1.19%"
"Nov 16, 2012","52,150","51,800","52,995","51,800","289.78K","0.19%"
"Nov 15, 2012","52,050","51,805","52,300","51,502","258.72K","-0.48%"
"Nov 14, 2012","52,300","53,000","53,200","52,000","546.66K","-1.21%"
"Nov 13, 2012","52,940","53,305","53,995","52,370","670.95K","-2.14%"
"Nov 12, 2012","54,100","54,110","54,490","53,820","185.31K","-0.73%"
"Nov 09, 2012","54,500","54,380","54,500","53,850","352.59K","0.18%"
"Nov 08, 2012","54,400","53,650","54,400","53,650","427.24K","-0.37%"
"Nov 07, 2012","54,600","55,500","55,500","53,915","342.68K","-1.15%"
"Nov 06, 2012","55,236","55,802","55,802","55,126","254.82K","-1.36%"
"Nov 05, 2012","55,999","55,100","55,999","55,000","214.32K","0.90%"
"Nov 02, 2012","55,500","54,595","55,500","54,100","346.46K","1.87%"
"Nov 01, 2012","54,480","53,905","54,600","53,351","212.87K","0.52%"
"Oct 31, 2012","54,200","53,700","54,513","53,301","346.37K","0.93%"
"Oct 30, 2012","53,700","52,520","53,700","52,516","141.54K","1.32%"
"Oct 29, 2012","53,000","53,000","53,393","52,718","188.48K","-0.40%"
"Oct 26, 2012","53,211","53,580","53,590","52,565","178.42K","-0.73%"
"Oct 25, 2012","53,600","52,500","53,600","52,474","272.57K","2.15%"
"Oct 24, 2012","52,474","51,950","52,500","51,249","142.29K","1.69%"
"Oct 23, 2012","51,604","51,575","52,170","51,120","182.19K","-0.78%"
"Oct 22, 2012","52,009","52,040","52,100","51,155","119.72K","0.79%"
"Oct 19, 2012","51,600","51,690","52,010","50,920","210.95K","-0.55%"
"Oct 18, 2012","51,885","51,500","52,194","51,201","371.01K","0.75%"
"Oct 17, 2012","51,500","50,400","51,630","50,211","536.85K","2.01%"
"Oct 16, 2012","50,485","49,500","50,485","49,319","402.01K","2.72%"
"Oct 15, 2012","49,150","49,511","49,601","49,000","205.12K","-1.50%"
"Oct 12, 2012","49,899","50,101","50,650","48,765","233.27K","-0.53%"
"Oct 11, 2012","50,164","50,300","50,899","49,601","459.02K","0.16%"
"Oct 10, 2012","50,084","50,500","50,995","50,021","222.54K","-1.60%"
"Oct 09, 2012","50,900","49,600","50,999","49,500","276.02K","3.56%"
"Oct 08, 2012","49,150","48,500","49,739","48,000","249.84K","0.02%"
"Oct 05, 2012","49,141","48,340","49,744","47,506","239.31K","2.38%"
"Oct 04, 2012","48,000","47,825","48,899","47,299","336.14K","0.44%"
"Oct 03, 2012","47,791","50,450","50,450","47,294","499.68K","-4.75%"
"Oct 02, 2012","50,175","50,400","50,684","49,661","177.96K","-0.54%"
"Oct 01, 2012","50,448","50,700","50,800","50,205","304.11K","0.31%"
"Sep 28, 2012","50,292","50,490","50,898","49,651","390.91K","0.08%"
"Sep 27, 2012","50,252","49,601","50,900","49,601","450.94K","1.52%"
"Sep 26, 2012","49,500","50,697","51,200","49,026","320.52K","-3.69%"
"Sep 25, 2012","51,399","50,505","51,399","49,711","338.35K","-0.37%"
"Sep 21, 2012","51,590","51,005","51,864","49,770","253.59K","1.29%"
"Sep 20, 2012","50,932","50,950","51,390","50,150","680.84K","-0.87%"
"Sep 19, 2012","51,380","52,005","52,398","51,350","345.61K","-0.19%"
"Sep 18, 2012","51,477","51,600","52,488","51,150","280.69K","-1.00%"
"Sep 17, 2012","51,995","51,500","51,995","50,750","161.27K","-0.01%"
"Sep 14, 2012","52,000","51,000","52,000","50,102","477.59K","5.04%"
"Sep 13, 2012","49,503","48,900","49,896","48,016","256.15K","0.61%"
"Sep 12, 2012","49,201","49,750","50,858","49,115","471.22K","-0.99%"
"Sep 11, 2012","49,693","49,500","49,888","48,150","269.52K","0.07%"
"Sep 10, 2012","49,660","49,450","49,846","48,400","208.70K","-0.28%"
"Sep 07, 2012","49,798","46,750","49,798","46,612","616.15K","7.32%"
"Sep 06, 2012","46,400","47,000","47,449","45,675","945.83K","0.29%"
"Sep 05, 2012","46,266","47,550","48,196","45,935","546.32K","-4.60%"
"Sep 04, 2012","48,499","48,260","48,995","47,838","378.94K","0.54%"
"Sep 03, 2012","48,240","47,999","49,349","47,531","260.19K","0.50%"
"Aug 31, 2012","48,000","50,000","50,202","47,201","773.93K","-3.61%"
"Aug 30, 2012","49,800","51,300","51,300","49,800","811.16K","-3.30%"
"Aug 29, 2012","51,500","53,005","53,400","51,450","735.95K","-3.96%"
"Aug 28, 2012","53,625","54,468","54,470","53,201","334.16K","-2.50%"
"Aug 27, 2012","54,999","53,900","55,400","53,900","90.44K","1.10%"
"Aug 24, 2012","54,400","54,500","55,297","53,606","304.82K","-1.81%"
"Aug 23, 2012","55,400","55,551","56,759","54,200","524.79K","0.27%"
"Aug 22, 2012","55,250","55,000","55,790","54,665","320.40K","-0.31%"
"Aug 21, 2012","55,422","53,663","55,712","53,663","733.47K","3.30%"
