"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 23, 2015","19,002","19,200","19,200","18,752","560.21K","0.01%"
"Feb 20, 2015","19,000","19,190","19,280","18,721","803.77K","-0.99%"
"Feb 19, 2015","19,190","18,890","19,198","18,783","776.99K","1.33%"
"Feb 18, 2015","18,938","18,650","19,000","18,650","1.04M","2.09%"
"Feb 17, 2015","18,551","18,500","18,686","18,429","1.66M","0.28%"
"Feb 16, 2015","18,500","18,777","18,849","18,406","1.12M","-0.54%"
"Feb 13, 2015","18,600","18,807","18,864","18,420","1.66M","-0.53%"
"Feb 12, 2015","18,700","18,722","18,900","18,535","1.77M","-0.12%"
"Feb 11, 2015","18,722","18,800","19,000","18,720","592.31K","-0.38%"
"Feb 10, 2015","18,794","19,039","19,085","18,630","971.35K","-0.68%"
"Feb 09, 2015","18,923","18,910","19,230","18,834","963.76K","-1.43%"
"Feb 06, 2015","19,198","18,600","19,296","18,352","1.15M","3.44%"
"Feb 05, 2015","18,560","18,828","18,828","18,201","2.46M","-0.92%"
"Feb 04, 2015","18,733","19,260","19,289","18,658","1.52M","-2.88%"
"Feb 03, 2015","19,289","19,250","19,584","18,962","2.70M","1.55%"
"Feb 02, 2015","18,995","19,850","19,951","18,692","2.21M","-4.50%"
"Jan 30, 2015","19,891","19,750","20,007","19,650","1.36M","0.71%"
"Jan 29, 2015","19,750","19,900","19,947","19,710","2.40M","-1.00%"
"Jan 28, 2015","19,950","19,702","20,371","19,347","2.03M","1.26%"
"Jan 27, 2015","19,701","19,180","19,701","19,136","1.55M","3.03%"
"Jan 26, 2015","19,122","18,555","19,122","18,551","938.63K","1.37%"
"Jan 23, 2015","18,863","18,870","18,870","18,479","837.43K","1.47%"
"Jan 22, 2015","18,590","18,249","18,839","18,132","983.76K","2.09%"
"Jan 21, 2015","18,210","18,000","18,210","17,671","1.39M","0.75%"
"Jan 20, 2015","18,074","18,250","18,250","17,910","841.40K","-0.24%"
"Jan 19, 2015","18,118","18,100","18,241","17,950","392.10K","0.24%"
"Jan 16, 2015","18,075","18,046","18,350","17,972","683.48K","-0.53%"
"Jan 15, 2015","18,171","18,170","18,551","17,945","1.28M","0.30%"
"Jan 14, 2015","18,117","18,210","18,475","17,890","1.89M","-1.94%"
"Jan 13, 2015","18,475","17,997","18,597","17,852","1.32M","3.79%"
"Jan 12, 2015","17,800","18,169","18,351","17,779","519.45K","-2.03%"
"Jan 09, 2015","18,169","18,600","18,700","18,169","659.49K","-2.68%"
"Jan 08, 2015","18,670","18,297","18,674","18,026","743.16K","2.58%"
"Jan 07, 2015","18,200","17,623","18,335","17,623","774.08K","2.09%"
"Jan 06, 2015","17,828","17,345","18,020","17,201","957.40K","2.61%"
"Jan 05, 2015","17,375","17,960","18,036","17,191","727.36K","-3.41%"
"Jan 02, 2015","17,989","18,171","18,401","17,989","262.63K","-1.16%"
"Dec 31, 2014","18,200","18,200","18,310","17,991","93.57K","0.59%"
"Dec 30, 2014","18,093","18,179","18,419","18,054","367.16K","-0.99%"
"Dec 29, 2014","18,273","18,001","18,426","18,001","462.44K","1.52%"
"Dec 24, 2014","18,000","18,126","18,156","17,963","90.85K","-0.70%"
"Dec 23, 2014","18,126","17,769","18,137","17,630","725.82K","2.01%"
"Dec 22, 2014","17,769","17,979","17,997","17,601","509.61K","0.17%"
"Dec 19, 2014","17,739","18,049","18,320","17,710","1.35M","-0.34%"
"Dec 18, 2014","17,800","17,400","17,943","17,213","2.48M","4.64%"
"Dec 17, 2014","17,011","16,850","17,340","16,820","1.52M","0.34%"
"Dec 15, 2014","16,954","17,220","17,299","16,920","718.44K","-2.07%"
"Dec 12, 2014","17,313","17,000","17,520","17,000","1.09M","0.66%"
"Dec 11, 2014","17,200","17,518","17,920","17,200","1.46M","-2.95%"
"Dec 10, 2014","17,723","17,850","17,999","17,670","1.11M","-0.71%"
"Dec 09, 2014","17,850","17,960","18,180","17,807","795.02K","-1.65%"
"Dec 08, 2014","18,150","18,075","18,258","17,902","1.13M","1.11%"
"Dec 05, 2014","17,950","17,778","18,145","17,778","1.11M","1.12%"
"Dec 04, 2014","17,751","18,175","18,350","17,688","1.87M","-2.33%"
"Dec 03, 2014","18,175","17,936","18,252","17,701","1.31M","0.97%"
"Dec 02, 2014","18,000","17,550","18,067","17,442","1.78M","2.83%"
"Dec 01, 2014","17,505","17,713","17,928","17,040","1.21M","-1.88%"
"Nov 28, 2014","17,840","18,099","18,254","17,725","1.73M","-1.10%"
"Nov 27, 2014","18,039","17,961","18,273","17,905","516.76K","-0.16%"
"Nov 26, 2014","18,068","18,100","18,191","17,875","1.29M","-0.18%"
"Nov 25, 2014","18,100","18,300","18,452","17,950","1.00M","-1.00%"
"Nov 24, 2014","18,282","18,100","18,449","18,100","442.68K","0.73%"
"Nov 21, 2014","18,150","17,771","18,327","17,612","1.21M","3.07%"
"Nov 20, 2014","17,609","17,990","17,990","17,531","1.92M","-1.63%"
"Nov 19, 2014","17,900","17,790","17,986","17,651","1.28M","0.57%"
"Nov 18, 2014","17,799","17,678","17,799","17,485","682.64K","1.14%"
"Nov 17, 2014","17,599","17,630","17,740","17,500","424.06K","-0.18%"
"Nov 14, 2014","17,630","17,788","17,875","17,501","1.03M","-0.55%"
"Nov 13, 2014","17,728","17,502","17,908","17,500","801.40K","1.30%"
"Nov 12, 2014","17,501","17,600","17,699","17,486","1.14M","0.01%"
"Nov 11, 2014","17,500","17,280","17,559","17,122","1.36M","1.10%"
"Nov 10, 2014","17,310","16,900","17,310","16,800","1.23M","2.43%"
"Nov 07, 2014","16,900","16,977","17,091","16,722","1.36M","0.06%"
"Nov 06, 2014","16,890","16,910","17,051","16,733","625.17K","0.04%"
"Nov 05, 2014","16,884","17,390","17,400","16,800","1.38M","-2.25%"
"Nov 04, 2014","17,272","17,537","17,699","17,255","1.11M","-1.51%"
"Nov 03, 2014","17,537","17,578","17,586","17,018","1.41M","0.69%"
"Oct 31, 2014","17,416","17,250","17,823","17,250","1.51M","1.85%"
"Oct 30, 2014","17,100","17,001","17,318","16,950","2.45M","0.00%"
"Oct 29, 2014","17,100","16,545","17,100","16,324","2.45M","4.20%"
"Oct 28, 2014","16,410","16,120","16,496","16,095","854.20K","1.23%"
"Oct 27, 2014","16,211","15,822","16,291","15,822","532.63K","1.64%"
"Oct 24, 2014","15,950","15,844","16,065","15,798","599.69K","0.31%"
"Oct 23, 2014","15,901","15,701","16,171","15,588","1.04M","0.16%"
"Oct 22, 2014","15,875","16,100","16,139","15,714","2.98M","-0.47%"
"Oct 21, 2014","15,950","15,600","16,099","15,419","1.34M","1.90%"
"Oct 20, 2014","15,652","15,490","15,996","15,401","1.40M","1.18%"
"Oct 17, 2014","15,469","15,500","15,930","15,301","1.67M","0.57%"
"Oct 16, 2014","15,381","15,526","15,738","15,152","1.58M","-0.77%"
"Oct 15, 2014","15,500","15,864","16,126","15,364","1.90M","-2.24%"
"Oct 14, 2014","15,855","15,700","15,980","15,439","1.90M","1.05%"
"Oct 13, 2014","15,691","15,400","15,948","15,271","894.30K","1.56%"
"Oct 10, 2014","15,450","15,502","16,000","15,292","1.32M","-1.59%"
"Oct 09, 2014","15,700","15,788","16,000","15,564","1.12M","0.64%"
"Oct 08, 2014","15,600","15,649","15,776","15,311","1.11M","-0.78%"
"Oct 07, 2014","15,722","15,700","15,893","15,600","1.79M","0.14%"
"Oct 06, 2014","15,700","15,530","15,958","15,372","868.54K","1.43%"
"Oct 03, 2014","15,479","15,402","15,660","15,399","570.37K","0.51%"
"Oct 02, 2014","15,400","15,450","15,548","15,308","851.49K","-0.52%"
"Oct 01, 2014","15,480","15,390","15,600","15,333","1.30M","0.43%"
"Sep 30, 2014","15,413","15,486","15,634","15,350","1.50M","-0.85%"
"Sep 29, 2014","15,545","15,550","15,755","15,351","615.39K","-0.14%"
"Sep 26, 2014","15,567","15,424","15,755","15,215","1.02M","0.72%"
"Sep 25, 2014","15,455","15,851","15,949","15,325","1.18M","-2.16%"
"Sep 23, 2014","15,797","15,810","15,872","15,381","1.61M","-0.35%"
"Sep 22, 2014","15,852","16,136","16,148","15,539","1.56M","-1.85%"
"Sep 19, 2014","16,150","16,400","16,600","16,080","1.26M","-1.09%"
"Sep 18, 2014","16,328","16,281","16,578","16,128","2.31M","0.48%"
"Sep 17, 2014","16,250","16,517","16,606","16,233","1.10M","-0.62%"
"Sep 16, 2014","16,352","16,250","16,476","16,016","916.09K","0.61%"
"Sep 15, 2014","16,253","16,210","16,438","16,026","1.10M","-0.56%"
"Sep 12, 2014","16,345","16,548","16,548","16,250","1.16M","-0.66%"
"Sep 11, 2014","16,453","16,550","16,850","16,388","531.87K","-0.59%"
"Sep 10, 2014","16,550","16,649","16,980","16,406","2.18M","-0.60%"
"Sep 09, 2014","16,650","17,233","17,320","16,600","887.76K","-3.20%"
"Sep 08, 2014","17,200","17,250","17,449","17,100","547.66K","-1.99%"
"Sep 05, 2014","17,550","17,757","17,800","17,402","979.24K","-0.85%"
"Sep 04, 2014","17,700","17,249","17,749","17,155","954.61K","2.76%"
"Sep 03, 2014","17,225","16,940","17,280","16,711","979.80K","2.35%"
"Sep 02, 2014","16,830","16,757","17,012","16,720","809.67K","0.48%"
"Sep 01, 2014","16,750","16,835","16,889","16,541","731.36K","0.55%"
"Aug 29, 2014","16,658","16,792","16,917","16,605","1.36M","-1.14%"
"Aug 28, 2014","16,850","16,797","17,223","16,775","921.98K","-0.30%"
"Aug 27, 2014","16,900","17,040","17,400","16,849","832.74K","-0.59%"
"Aug 26, 2014","17,000","16,820","17,093","16,790","686.93K","1.06%"
"Aug 25, 2014","16,821","16,716","16,882","16,661","386.45K","0.35%"
"Aug 22, 2014","16,763","16,669","16,940","16,523","774.16K","0.10%"
"Aug 21, 2014","16,747","16,600","16,790","16,366","1.11M","1.50%"
"Aug 20, 2014","16,500","16,711","16,820","16,416","2.64M","-2.14%"
"Aug 19, 2014","16,860","16,965","17,177","16,731","1.15M","-0.08%"
"Aug 18, 2014","16,873","16,650","16,970","16,650","594.66K","1.29%"
"Aug 15, 2014","16,658","16,800","17,100","16,605","639.99K","-0.55%"
"Aug 14, 2014","16,750","16,933","17,084","16,682","1.84M","-0.36%"
"Aug 13, 2014","16,810","16,948","17,192","16,802","1.01M","-1.12%"
"Aug 12, 2014","17,000","17,000","17,221","16,906","526.42K","0.12%"
"Aug 11, 2014","16,980","16,700","17,090","16,597","529.39K","1.76%"
"Aug 08, 2014","16,687","16,500","16,787","16,470","1.00M","-0.60%"
"Aug 07, 2014","16,788","16,763","16,934","16,514","537.85K","0.16%"
"Aug 06, 2014","16,761","16,970","17,147","16,624","1.49M","-1.41%"
"Aug 05, 2014","17,000","16,964","17,165","16,912","1.03M","0.59%"
"Aug 04, 2014","16,900","16,767","16,932","16,750","1.01M","0.85%"
"Aug 01, 2014","16,757","16,700","16,850","16,550","1.27M","0.04%"
"Jul 31, 2014","16,750","16,920","17,089","16,670","1.40M","-0.95%"
"Jul 30, 2014","16,910","17,199","17,199","16,856","1.03M","-1.86%"
"Jul 29, 2014","17,230","17,199","17,375","17,002","586.55K","0.64%"
"Jul 28, 2014","17,120","16,900","17,199","16,852","606.46K","1.30%"
"Jul 25, 2014","16,900","16,877","16,995","16,676","785.91K","0.08%"
"Jul 24, 2014","16,887","16,800","16,938","16,606","859.76K","0.55%"
"Jul 23, 2014","16,794","16,577","17,040","16,577","850.45K","0.80%"
"Jul 22, 2014","16,660","16,615","16,860","16,562","925.49K","0.27%"
"Jul 21, 2014","16,615","16,642","16,823","16,406","760.28K","-0.51%"
"Jul 18, 2014","16,700","16,569","16,799","16,350","632.30K","0.30%"
"Jul 17, 2014","16,650","16,349","16,710","16,349","755.08K","-0.33%"
"Jul 16, 2014","16,705","16,706","16,804","16,505","1.78M","0.33%"
"Jul 15, 2014","16,650","16,500","16,700","16,111","1.12M","1.09%"
"Jul 14, 2014","16,470","16,700","16,867","16,357","723.53K","-0.18%"
"Jul 11, 2014","16,499","16,072","16,501","16,001","886.84K","2.64%"
"Jul 10, 2014","16,075","16,459","16,459","15,876","1.79M","-1.83%"
"Jul 09, 2014","16,375","16,210","16,435","15,950","709.01K","1.01%"
"Jul 08, 2014","16,212","16,300","16,484","16,051","582.01K","0.01%"
"Jul 07, 2014","16,211","15,835","16,276","15,800","455.26K","1.38%"
"Jul 04, 2014","15,991","15,961","16,189","15,894","347.10K","-0.53%"
"Jul 03, 2014","16,076","16,230","16,354","15,905","498.96K","-0.46%"
"Jul 02, 2014","16,150","16,400","16,400","16,021","577.45K","-0.92%"
"Jul 01, 2014","16,300","16,150","16,448","16,062","724.12K","0.93%"
"Jun 30, 2014","16,150","16,057","16,247","15,832","1.18M","1.64%"
"Jun 27, 2014","15,890","15,930","16,142","15,731","1.02M","-0.19%"
"Jun 26, 2014","15,920","16,072","16,229","15,801","535.09K","-0.72%"
"Jun 25, 2014","16,035","16,069","16,218","15,830","979.29K","-0.71%"
"Jun 24, 2014","16,150","16,185","16,400","16,000","662.23K","-0.31%"
"Jun 23, 2014","16,200","16,184","16,250","15,731","671.30K","0.93%"
"Jun 20, 2014","16,051","16,000","16,312","15,768","1.16M","0.32%"
"Jun 19, 2014","16,000","15,760","16,183","15,741","2.99M","1.65%"
"Jun 18, 2014","15,740","16,045","16,045","15,000","1.53M","-1.94%"
"Jun 17, 2014","16,052","16,400","16,500","16,025","1.96M","-0.39%"
"Jun 13, 2014","16,115","16,099","16,347","16,067","1.16M","-0.25%"
"Jun 12, 2014","16,155","16,200","16,582","16,135","1.17M","-1.73%"
"Jun 11, 2014","16,440","16,200","16,450","16,001","1.37M","1.05%"
"Jun 10, 2014","16,269","15,873","16,299","15,616","1.36M","2.48%"
"Jun 09, 2014","15,875","16,021","16,098","15,861","535.35K","-0.91%"
"Jun 06, 2014","16,021","15,870","16,120","15,799","970.03K","1.40%"
"Jun 05, 2014","15,800","15,580","15,842","15,457","736.74K","2.27%"
"Jun 04, 2014","15,450","15,299","15,599","15,169","1.19M","0.98%"
"Jun 03, 2014","15,300","15,300","15,490","15,204","1.16M","0.00%"
"Jun 02, 2014","15,300","15,500","15,501","15,225","881.09K","-0.71%"
"May 30, 2014","15,410","15,556","15,689","15,402","1.15M","-0.52%"
"May 29, 2014","15,490","15,645","15,700","15,320","891.13K","-0.71%"
"May 28, 2014","15,600","15,501","15,700","15,451","557.71K","0.39%"
"May 27, 2014","15,540","15,645","15,849","15,510","475.63K","-1.36%"
"May 26, 2014","15,754","15,942","15,947","15,639","195.26K","-0.61%"
"May 23, 2014","15,850","15,745","15,949","15,601","1.13M","1.30%"
"May 22, 2014","15,646","15,679","15,849","15,500","1.19M","0.33%"
"May 21, 2014","15,595","15,400","15,650","15,400","348.07K","0.61%"
"May 20, 2014","15,500","15,505","15,784","15,455","674.90K","0.00%"
"May 19, 2014","15,500","15,523","15,700","15,344","702.01K","0.00%"
"May 16, 2014","15,500","15,515","15,600","15,302","637.75K","0.00%"
"May 15, 2014","15,500","15,600","15,790","15,420","1.07M","-0.63%"
"May 14, 2014","15,598","15,650","15,985","15,330","1.47M","-0.33%"
"May 13, 2014","15,650","15,700","15,890","15,499","1.01M","-0.03%"
"May 12, 2014","15,655","15,150","15,670","15,150","779.57K","1.66%"
"May 09, 2014","15,400","15,255","15,586","15,117","602.36K","0.65%"
"May 08, 2014","15,300","15,490","15,633","15,190","1.20M","0.66%"
"May 06, 2014","15,199","15,345","15,349","14,953","868.43K","-0.01%"
"May 05, 2014","15,200","15,420","15,500","15,131","916.05K","-1.46%"
"May 02, 2014","15,425","15,545","15,698","15,378","767.79K","0.16%"
"Apr 30, 2014","15,400","15,477","15,698","15,250","803.50K","0.33%"
"Apr 29, 2014","15,350","15,250","15,642","15,250","669.38K","-0.32%"
"Apr 25, 2014","15,400","15,067","15,700","15,067","1.74M","1.23%"
"Apr 24, 2014","15,213","15,388","15,470","15,151","465.96K","0.09%"
"Apr 23, 2014","15,200","15,438","15,578","15,200","831.38K","-0.72%"
"Apr 22, 2014","15,310","15,490","15,490","15,150","462.40K","-0.93%"
"Apr 17, 2014","15,454","15,300","15,475","14,981","1.01M","2.55%"
"Apr 16, 2014","15,070","15,100","15,230","14,972","572.81K","0.72%"
"Apr 15, 2014","14,962","15,250","15,250","14,911","1.14M","-1.11%"
"Apr 14, 2014","15,130","15,080","15,349","15,057","1.25M","-1.11%"
"Apr 11, 2014","15,300","15,450","15,497","15,116","1.21M","-1.29%"
"Apr 10, 2014","15,500","15,560","15,611","15,190","1.86M","0.00%"
"Apr 09, 2014","15,500","15,505","15,748","15,377","2.11M","-0.18%"
"Apr 08, 2014","15,528","15,300","15,570","15,300","1.70M","1.49%"
"Apr 07, 2014","15,300","15,100","15,427","14,833","2.24M","0.59%"
"Apr 04, 2014","15,210","14,900","15,301","14,888","1.61M","1.40%"
"Apr 03, 2014","15,000","15,019","15,216","14,809","1.85M","-0.15%"
"Apr 02, 2014","15,023","14,900","15,112","14,831","2.55M","0.83%"
"Apr 01, 2014","14,900","14,800","14,900","14,571","1.04M","0.00%"
"Mar 31, 2014","14,900","14,630","14,975","14,587","1.85M","-1.49%"
"Mar 28, 2014","15,125","14,940","15,249","14,878","1.64M","1.51%"
"Mar 27, 2014","14,900","15,000","15,153","14,890","1.83M","-0.84%"
"Mar 26, 2014","15,026","14,770","15,200","14,770","2.07M","2.21%"
"Mar 25, 2014","14,701","14,463","14,829","14,330","1.56M","2.03%"
"Mar 24, 2014","14,408","14,400","14,500","14,275","1.01M","0.40%"
"Mar 20, 2014","14,351","14,367","14,375","14,200","5.96M","0.14%"
"Mar 19, 2014","14,331","14,168","14,421","14,168","2.32M","1.15%"
"Mar 18, 2014","14,168","14,005","14,280","14,005","2.85M","0.48%"
"Mar 17, 2014","14,101","13,900","14,101","13,871","4.06M","1.05%"
"Mar 14, 2014","13,955","13,599","13,955","13,599","1.08M","1.05%"
"Mar 13, 2014","13,810","13,674","13,899","13,576","1.86M","1.96%"
"Mar 12, 2014","13,544","13,600","13,684","13,420","1.63M","-0.75%"
"Mar 11, 2014","13,647","13,625","13,739","13,600","1.45M","-0.02%"
"Mar 10, 2014","13,650","13,690","13,697","13,550","1.28M","-0.36%"
"Mar 07, 2014","13,700","13,575","13,880","13,520","1.08M","0.92%"
"Mar 06, 2014","13,575","13,421","13,577","13,265","708.41K","1.18%"
"Mar 05, 2014","13,417","13,290","13,425","13,211","847.11K","0.96%"
"Mar 04, 2014","13,290","13,150","13,290","13,071","898.88K","1.41%"
"Mar 03, 2014","13,105","13,214","13,214","13,070","912.29K","-1.16%"
"Feb 28, 2014","13,259","13,100","13,259","13,066","1.50M","1.21%"
"Feb 27, 2014","13,100","13,255","13,350","13,065","962.49K","-1.36%"
"Feb 26, 2014","13,280","13,477","13,477","13,250","799.90K","-0.82%"
"Feb 25, 2014","13,390","13,471","13,639","13,360","648.97K","-0.52%"
"Feb 24, 2014","13,460","13,193","13,477","13,078","593.37K","1.72%"
"Feb 21, 2014","13,232","13,399","13,399","13,082","1.17M","-0.51%"
"Feb 20, 2014","13,300","13,245","13,400","13,135","990.09K","-0.88%"
"Feb 19, 2014","13,418","13,411","13,450","13,250","821.90K","0.05%"
"Feb 18, 2014","13,411","13,345","13,450","13,200","1.62M","0.99%"
"Feb 17, 2014","13,280","13,235","13,457","13,100","1.20M","1.92%"
"Feb 14, 2014","13,030","13,011","13,279","12,855","990.80K","0.33%"
"Feb 13, 2014","12,987","13,150","13,183","12,826","738.69K","-1.33%"
"Feb 12, 2014","13,162","12,769","13,197","12,750","1.58M","3.23%"
"Feb 11, 2014","12,750","12,638","13,050","12,599","3.18M","2.77%"
"Feb 10, 2014","12,406","12,713","12,889","12,401","1.09M","-1.93%"
"Feb 07, 2014","12,650","12,500","12,743","12,424","1.53M","2.02%"
"Feb 06, 2014","12,400","12,650","12,650","12,346","2.04M","-1.59%"
"Feb 05, 2014","12,600","12,547","12,649","12,387","1.32M","0.80%"
"Feb 04, 2014","12,500","12,605","12,772","12,420","2.21M","-0.83%"
"Feb 03, 2014","12,605","12,875","12,890","12,582","973.23K","-3.04%"
"Jan 31, 2014","13,000","12,650","13,000","12,525","2.58M","4.00%"
"Jan 30, 2014","12,500","12,676","12,745","12,207","3.17M","-2.72%"
"Jan 29, 2014","12,850","13,189","13,189","12,509","1.73M","-1.80%"
"Jan 28, 2014","13,086","13,052","13,118","12,900","829.26K","-0.11%"
"Jan 27, 2014","13,100","13,125","13,294","13,021","1.36M","-1.67%"
"Jan 24, 2014","13,323","13,300","13,360","13,107","1.74M","-0.05%"
"Jan 23, 2014","13,330","13,270","13,436","13,250","1.81M","0.20%"
"Jan 22, 2014","13,304","13,050","13,304","12,986","1.06M","2.14%"
"Jan 21, 2014","13,025","12,954","13,047","12,879","1.29M","0.97%"
"Jan 20, 2014","12,900","12,879","13,026","12,820","551.58K","-0.39%"
"Jan 17, 2014","12,950","13,335","13,335","12,851","1.82M","-2.52%"
"Jan 16, 2014","13,285","13,300","13,399","13,181","1.07M","-0.04%"
"Jan 15, 2014","13,290","13,010","13,290","13,010","883.85K","2.23%"
"Jan 14, 2014","13,000","13,160","13,160","12,950","606.33K","-1.22%"
"Jan 13, 2014","13,160","13,279","13,279","13,050","618.64K","-0.30%"
"Jan 10, 2014","13,200","13,101","13,299","13,101","566.45K","0.30%"
"Jan 09, 2014","13,160","13,157","13,334","13,038","876.82K","0.02%"
"Jan 08, 2014","13,157","13,230","13,410","13,086","499.31K","-0.55%"
"Jan 07, 2014","13,230","13,100","13,339","13,066","1.02M","1.53%"
"Jan 06, 2014","13,031","13,350","13,441","12,945","888.47K","-2.39%"
"Jan 03, 2014","13,350","13,350","13,489","13,225","682.90K","-0.26%"
"Jan 02, 2014","13,385","13,475","13,475","13,151","466.24K","1.21%"
"Dec 31, 2013","13,225","13,427","13,444","13,225","120.16K","-1.61%"
"Dec 30, 2013","13,442","13,150","13,469","13,083","497.99K","1.66%"
"Dec 27, 2013","13,222","13,195","13,300","13,104","441.00K","0.28%"
"Dec 24, 2013","13,185","13,195","13,195","13,005","79.99K","0.94%"
"Dec 23, 2013","13,062","13,112","13,279","13,062","442.56K","-1.72%"
"Dec 20, 2013","13,290","12,700","13,290","12,700","847.53K","4.19%"
"Dec 19, 2013","12,755","12,775","12,900","12,500","3.38M","0.83%"
"Dec 18, 2013","12,650","12,800","12,864","12,621","1.21M","-0.39%"
"Dec 17, 2013","12,700","12,860","13,050","12,700","3.02M","-1.16%"
"Dec 13, 2013","12,849","12,950","12,950","12,551","2.28M","0.27%"
"Dec 12, 2013","12,815","12,900","12,968","12,800","2.03M","-1.54%"
"Dec 11, 2013","13,015","13,060","13,089","12,776","2.20M","-0.34%"
"Dec 10, 2013","13,060","13,199","13,200","12,970","1.93M","-1.05%"
"Dec 09, 2013","13,199","13,375","13,499","13,016","2.19M","-0.98%"
"Dec 06, 2013","13,329","13,223","13,480","13,106","1.12M","0.80%"
"Dec 05, 2013","13,223","13,190","13,305","13,055","1.04M","0.22%"
"Dec 04, 2013","13,194","13,250","13,408","13,104","797.18K","-0.72%"
"Dec 03, 2013","13,290","13,560","13,650","13,116","919.90K","-2.71%"
"Dec 02, 2013","13,660","13,650","13,790","13,502","1.07M","0.44%"
"Nov 29, 2013","13,600","13,531","13,669","13,375","673.88K","0.51%"
"Nov 28, 2013","13,531","13,574","13,717","13,451","718.98K","-0.51%"
"Nov 27, 2013","13,600","13,207","13,622","13,115","2.22M","2.98%"
"Nov 26, 2013","13,207","13,315","13,315","12,949","1.95M","-0.81%"
"Nov 25, 2013","13,315","13,255","13,499","13,255","1.19M","-0.41%"
"Nov 22, 2013","13,370","13,549","13,648","13,267","1.40M","-1.33%"
"Nov 21, 2013","13,550","13,794","13,794","13,437","696.67K","-1.77%"
"Nov 20, 2013","13,794","13,832","13,832","13,703","925.66K","0.02%"
"Nov 19, 2013","13,791","13,908","13,925","13,711","1.42M","-0.82%"
"Nov 18, 2013","13,905","13,850","14,000","13,786","2.86M","-0.14%"
"Nov 15, 2013","13,925","13,989","14,085","13,903","1.95M","0.24%"
"Nov 14, 2013","13,892","13,913","13,989","13,805","1.57M","0.68%"
"Nov 13, 2013","13,798","13,989","14,011","13,720","2.23M","-1.46%"
"Nov 12, 2013","14,003","14,017","14,107","13,985","3.18M","-0.10%"
"Nov 11, 2013","14,017","14,106","14,274","13,974","1.98M","-0.17%"
"Nov 08, 2013","14,041","14,179","14,225","13,939","1.38M","-0.97%"
"Nov 07, 2013","14,179","14,401","14,401","14,109","1.58M","-1.32%"
"Nov 06, 2013","14,368","14,463","14,507","14,317","1.06M","-0.01%"
"Nov 05, 2013","14,369","14,418","14,511","14,299","1.01M","-0.66%"
"Nov 04, 2013","14,464","14,512","14,555","14,420","1.08M","0.05%"
"Nov 01, 2013","14,457","14,638","14,684","14,417","1.65M","-1.98%"
"Oct 31, 2013","14,749","14,564","14,749","14,461","1.54M","1.03%"
"Oct 30, 2013","14,598","14,798","14,841","14,518","955.31K","-1.35%"
"Oct 29, 2013","14,798","14,645","14,798","14,484","788.85K","0.85%"
"Oct 28, 2013","14,674","14,512","14,702","14,318","1.11M","2.39%"
"Oct 25, 2013","14,331","14,465","14,511","14,245","999.37K","-0.66%"
"Oct 24, 2013","14,426","14,512","14,606","14,415","837.38K","-0.21%"
"Oct 23, 2013","14,457","14,674","14,674","14,369","1.49M","-1.88%"
"Oct 22, 2013","14,734","14,798","14,798","14,527","1.52M","-0.37%"
"Oct 21, 2013","14,788","14,879","14,879","14,609","1.22M","-0.13%"
"Oct 18, 2013","14,807","14,849","14,936","14,766","2.06M","-0.32%"
"Oct 17, 2013","14,855","14,863","15,204","14,749","3.58M","-0.88%"
"Oct 16, 2013","14,987","14,679","15,035","14,582","1.77M","2.10%"
"Oct 15, 2013","14,679","14,574","14,831","14,536","2.93M","0.82%"
"Oct 14, 2013","14,560","14,512","14,636","14,374","1.86M","0.00%"
"Oct 11, 2013","14,560","14,274","14,631","14,179","4.33M","2.10%"
"Oct 10, 2013","14,260","13,798","14,260","13,798","1.94M","3.35%"
"Oct 09, 2013","13,798","13,941","13,941","13,677","1.43M","-1.03%"
"Oct 08, 2013","13,941","14,144","14,331","13,899","2.31M","-1.02%"
"Oct 07, 2013","14,085","13,950","14,098","13,887","940.83K","0.97%"
"Oct 04, 2013","13,950","14,084","14,139","13,925","566.79K","-0.95%"
"Oct 03, 2013","14,084","13,856","14,152","13,856","759.87K","1.54%"
"Oct 02, 2013","13,870","14,036","14,115","13,819","618.74K","-1.18%"
"Oct 01, 2013","14,036","13,989","14,105","13,959","641.92K","0.06%"
"Sep 30, 2013","14,027","13,846","14,131","13,846","641.60K","-0.14%"
"Sep 27, 2013","14,046","14,250","14,250","13,966","1.13M","-1.27%"
"Sep 26, 2013","14,227","14,179","14,250","13,991","969.70K","-0.16%"
"Sep 25, 2013","14,250","13,984","14,250","13,895","911.89K","1.90%"
"Sep 23, 2013","13,984","13,846","13,989","13,720","1.01M","0.34%"
"Sep 20, 2013","13,936","13,894","13,936","13,616","1.58M","-0.24%"
"Sep 19, 2013","13,969","13,703","14,017","13,667","2.16M","3.37%"
"Sep 18, 2013","13,513","13,619","13,685","13,438","667.69K","-0.78%"
"Sep 17, 2013","13,619","13,417","13,751","13,403","1.15M","0.78%"
"Sep 16, 2013","13,513","13,675","13,769","13,508","1.09M","0.07%"
"Sep 13, 2013","13,503","13,560","13,673","13,444","1.79M","-1.46%"
"Sep 12, 2013","13,703","13,459","13,707","13,325","1.43M","2.12%"
"Sep 11, 2013","13,418","13,348","13,418","13,085","1.05M","0.77%"
"Sep 10, 2013","13,316","13,312","13,358","13,112","887.94K","0.85%"
"Sep 09, 2013","13,204","13,275","13,454","13,068","1.27M","-2.80%"
