"Date","Price","Open","High","Low","Change %"
"Aug 15, 2013","9.9913","9.9675","10.0550","9.8546","0.19%"
"Aug 14, 2013","9.9725","9.9470","10.0137","9.8819","-0.25%"
"Aug 13, 2013","9.9970","9.8803","9.9970","9.8125","1.11%"
"Aug 12, 2013","9.8875","9.7900","9.8950","9.7334","0.73%"
"Aug 09, 2013","9.8163","9.8175","9.8643","9.7000","-0.52%"
"Aug 08, 2013","9.8677","9.9524","9.9650","9.7550","-0.94%"
"Aug 07, 2013","9.9611","9.9298","9.9620","9.8465","0.26%"
"Aug 06, 2013","9.9348","9.7935","9.9439","9.7808","0.93%"
"Aug 05, 2013","9.8435","9.8187","9.8778","9.7688","0.09%"
"Aug 02, 2013","9.8350","9.9250","10.0425","9.7835","-1.40%"
"Aug 01, 2013","9.9750","9.8250","9.9950","9.8003","1.08%"
"Jul 31, 2013","9.8680","9.7953","9.9462","9.7440","0.69%"
"Jul 30, 2013","9.8003","9.7790","9.8875","9.7255","0.06%"
"Jul 29, 2013","9.7942","9.7387","9.8440","9.7100","0.15%"
"Jul 26, 2013","9.7800","9.6700","9.8140","9.6387","0.62%"
"Jul 25, 2013","9.7200","9.7350","9.8370","9.6328","-0.66%"
"Jul 24, 2013","9.7850","9.6325","9.8154","9.5738","1.06%"
"Jul 23, 2013","9.6825","9.7991","9.8538","9.6315","-1.39%"
"Jul 22, 2013","9.8194","9.8225","9.8710","9.7500","-0.52%"
"Jul 19, 2013","9.8705","9.9210","9.9412","9.8023","-0.61%"
"Jul 18, 2013","9.9309","9.8210","9.9565","9.7550","1.07%"
"Jul 17, 2013","9.8260","9.8095","9.9570","9.7450","-0.34%"
"Jul 16, 2013","9.8595","9.8212","9.9315","9.7365","-0.12%"
"Jul 15, 2013","9.8712","9.9250","9.9876","9.8200","-1.12%"
"Jul 12, 2013","9.9834","9.9400","10.0750","9.8948","-0.07%"
"Jul 11, 2013","9.9900","9.9588","10.0735","9.8220","0.06%"
"Jul 10, 2013","9.9840","10.0201","10.0791","9.9142","-0.39%"
"Jul 09, 2013","10.0230","10.1170","10.1746","9.9450","-1.42%"
"Jul 08, 2013","10.1670","10.1400","10.2970","10.1020","-0.38%"
"Jul 05, 2013","10.2060","9.9880","10.2135","9.9445","1.67%"
"Jul 04, 2013","10.0380","10.0430","10.0940","9.9460","-0.52%"
"Jul 03, 2013","10.0900","9.9490","10.1191","9.9375","0.91%"
"Jul 02, 2013","9.9990","9.8865","10.0130","9.8250","0.63%"
"Jul 01, 2013","9.9365","9.8797","9.9480","9.8130","0.57%"
"Jun 28, 2013","9.8800","9.8930","10.0385","9.8100","-0.63%"
"Jun 27, 2013","9.9430","10.0607","10.1250","9.8650","-1.65%"
"Jun 26, 2013","10.1100","10.0500","10.1515","9.9750","0.10%"
"Jun 25, 2013","10.1000","10.0690","10.1307","9.8900","0.29%"
"Jun 24, 2013","10.0707","10.1190","10.2987","9.9835","-0.88%"
"Jun 21, 2013","10.1601","10.1680","10.2701","10.0940","-0.52%"
"Jun 20, 2013","10.2137","10.1338","10.3236","10.1300","0.33%"
"Jun 19, 2013","10.1804","9.9413","10.1885","9.8726","1.90%"
"Jun 18, 2013","9.9910","9.9698","10.0800","9.9096","0.16%"
"Jun 17, 2013","9.9750","9.9439","9.9861","9.8248","0.30%"
"Jun 14, 2013","9.9450","9.8442","9.9966","9.7863","0.97%"
"Jun 13, 2013","9.8492","10.0900","10.1375","9.7758","-2.71%"
"Jun 12, 2013","10.1233","10.0210","10.2091","9.8835","0.52%"
"Jun 11, 2013","10.0706","10.1320","10.3600","9.9727","-1.09%"
"Jun 10, 2013","10.1820","9.9487","10.2400","9.9421","2.20%"
"Jun 07, 2013","9.9631","9.8127","10.0725","9.8127","1.02%"
"Jun 06, 2013","9.8627","9.9849","10.0850","9.7975","-1.45%"
"Jun 05, 2013","10.0077","9.7755","10.0411","9.7446","1.85%"
"Jun 04, 2013","9.8255","9.7925","9.8640","9.6300","0.08%"
"Jun 03, 2013","9.8175","10.0150","10.0920","9.7520","-2.72%"
"May 31, 2013","10.0915","9.9932","10.2815","9.9681","0.48%"
"May 30, 2013","10.0432","9.7784","10.0903","9.7345","2.19%"
"May 29, 2013","9.8277","9.7314","9.8556","9.7150","0.47%"
"May 28, 2013","9.7814","9.5875","9.8052","9.5414","1.90%"
"May 27, 2013","9.5994","9.5475","9.6345","9.5034","0.24%"
"May 24, 2013","9.5762","9.5228","9.6047","9.4644","0.51%"
"May 23, 2013","9.5278","9.5225","9.6895","9.4650","-0.47%"
"May 22, 2013","9.5725","9.4850","9.5938","9.4000","0.30%"
"May 21, 2013","9.5436","9.3903","9.6115","9.3749","1.09%"
"May 20, 2013","9.4403","9.3635","9.4860","9.3500","0.38%"
"May 17, 2013","9.4041","9.3145","9.4407","9.2550","0.89%"
"May 16, 2013","9.3212","9.2075","9.3827","9.2050","0.69%"
"May 15, 2013","9.2575","9.1875","9.3254","9.1728","0.22%"
"May 14, 2013","9.2375","9.1097","9.2460","9.0837","0.85%"
"May 13, 2013","9.1597","9.0723","9.1680","9.0500","0.40%"
"May 10, 2013","9.1231","8.9762","9.1437","8.9604","1.06%"
"May 09, 2013","9.0278","8.9557","9.0621","8.9250","0.25%"
"May 08, 2013","9.0057","9.0264","9.0813","8.9373","-0.27%"
"May 07, 2013","9.0303","8.9490","9.0642","8.9270","0.35%"
"May 06, 2013","8.9990","8.8902","9.0254","8.8468","1.00%"
"May 03, 2013","8.9102","8.8980","8.9785","8.8573","-0.42%"
"May 02, 2013","8.9480","9.0183","9.0635","8.8750","-0.83%"
"May 01, 2013","9.0233","8.9650","9.0605","8.9100","0.61%"
"Apr 30, 2013","8.9682","8.9450","9.0390","8.9102","-0.27%"
"Apr 29, 2013","8.9925","9.0650","9.1167","8.9100","-1.21%"
"Apr 26, 2013","9.1028","9.0715","9.1655","9.0189","0.08%"
"Apr 25, 2013","9.0957","9.0850","9.1430","8.9981","-0.43%"
"Apr 24, 2013","9.1350","9.1545","9.2285","9.0654","-0.76%"
"Apr 23, 2013","9.2045","9.1872","9.3058","9.1443","-0.35%"
"Apr 22, 2013","9.2372","9.1987","9.3095","9.1563","0.13%"
"Apr 19, 2013","9.2254","9.1855","9.2550","9.1100","0.37%"
"Apr 18, 2013","9.1912","9.1250","9.2100","9.0850","0.18%"
"Apr 17, 2013","9.1750","9.1000","9.2240","9.0630","0.54%"
"Apr 16, 2013","9.1255","9.1990","9.2451","9.0574","-0.86%"
"Apr 15, 2013","9.2043","8.8850","9.2224","8.8850","2.91%"
"Apr 12, 2013","8.9437","8.8456","8.9735","8.8380","0.54%"
"Apr 11, 2013","8.8956","8.8990","8.9360","8.8241","-0.11%"
"Apr 10, 2013","8.9053","8.9183","8.9565","8.8433","-0.23%"
"Apr 09, 2013","8.9259","8.9833","9.0007","8.8612","-0.71%"
"Apr 08, 2013","8.9898","9.0750","9.1111","8.9322","-1.18%"
"Apr 05, 2013","9.0975","9.1473","9.1976","9.0250","-0.76%"
"Apr 04, 2013","9.1672","9.2225","9.2752","9.0859","-0.65%"
"Apr 03, 2013","9.2275","9.2027","9.2563","9.1600","-0.27%"
"Apr 02, 2013","9.2528","9.1432","9.2602","9.1338","0.65%"
"Apr 01, 2013","9.1932","9.2100","9.2605","9.1313","-0.47%"
"Mar 29, 2013","9.2363","9.1711","9.2585","9.1500","0.30%"
"Mar 28, 2013","9.2090","9.2568","9.2705","9.1394","-0.58%"
"Mar 27, 2013","9.2625","9.1950","9.3036","9.1850","0.17%"
"Mar 26, 2013","9.2472","9.2440","9.3010","9.1923","-0.50%"
"Mar 25, 2013","9.2940","9.2650","9.3175","9.1859","-0.07%"
"Mar 22, 2013","9.3005","9.2755","9.3580","9.2426","-0.27%"
"Mar 21, 2013","9.3255","9.2813","9.3647","9.2350","-0.06%"
"Mar 20, 2013","9.3313","9.2435","9.3355","9.1749","0.92%"
"Mar 19, 2013","9.2460","9.1217","9.2856","9.1050","0.81%"
"Mar 18, 2013","9.1717","9.1802","9.2550","9.1048","-0.15%"
"Mar 15, 2013","9.1857","9.1260","9.2041","9.1044","0.11%"
"Mar 14, 2013","9.1760","9.2531","9.2925","9.1161","-0.92%"
"Mar 13, 2013","9.2611","9.1195","9.2725","9.0965","1.00%"
"Mar 12, 2013","9.1695","9.0411","9.2117","9.0365","0.86%"
"Mar 11, 2013","9.0911","9.0587","9.1737","9.0200","0.02%"
"Mar 08, 2013","9.0892","9.0939","9.1674","9.0121","-0.60%"
"Mar 07, 2013","9.1442","9.0745","9.1874","9.0443","0.22%"
"Mar 06, 2013","9.1245","8.9850","9.1526","8.9650","0.99%"
"Mar 05, 2013","9.0350","9.0717","9.1160","8.9714","-0.47%"
"Mar 04, 2013","9.0780","9.0186","9.1295","9.0150","0.15%"
"Mar 01, 2013","9.0642","8.9750","9.1099","8.9670","0.43%"
"Feb 28, 2013","9.0250","8.7675","9.0280","8.7675","2.32%"
"Feb 27, 2013","8.8201","8.7725","8.8917","8.7645","-0.03%"
"Feb 26, 2013","8.8225","8.8152","8.8707","8.7350","-0.48%"
"Feb 25, 2013","8.8652","8.8115","8.8970","8.7650","0.00%"
"Feb 22, 2013","8.8650","8.8500","8.9037","8.7950","-0.38%"
"Feb 21, 2013","8.8988","8.9035","8.9575","8.8350","-0.14%"
"Feb 20, 2013","8.9114","8.8030","8.9170","8.7932","0.66%"
"Feb 19, 2013","8.8530","8.8700","8.9485","8.7950","-0.42%"
"Feb 18, 2013","8.8902","8.8400","8.9067","8.7900","0.40%"
"Feb 15, 2013","8.8550","8.7680","8.8666","8.7150","0.77%"
"Feb 14, 2013","8.7875","8.8473","8.9165","8.7150","-0.86%"
"Feb 13, 2013","8.8640","8.9123","8.9210","8.8100","-0.60%"
"Feb 12, 2013","8.9172","8.9049","8.9903","8.8621","0.08%"
"Feb 11, 2013","8.9103","8.8707","8.9360","8.8400","0.32%"
"Feb 08, 2013","8.8823","8.9060","8.9455","8.8400","-0.33%"
"Feb 07, 2013","8.9113","8.8978","8.9415","8.8300","0.07%"
"Feb 06, 2013","8.9048","8.7949","8.9367","8.7725","0.68%"
"Feb 05, 2013","8.8449","8.9099","8.9480","8.7550","-0.80%"
"Feb 04, 2013","8.9162","8.8187","8.9521","8.7613","0.86%"
"Feb 01, 2013","8.8400","8.9358","8.9968","8.7835","-1.30%"
"Jan 31, 2013","8.9566","9.0318","9.0705","8.8755","-0.92%"
"Jan 30, 2013","9.0397","9.0222","9.0813","8.9700","0.15%"
"Jan 29, 2013","9.0260","9.0965","9.1236","8.9742","-0.83%"
"Jan 28, 2013","9.1015","8.9355","9.1585","8.8930","1.75%"
"Jan 25, 2013","8.9450","9.0430","9.0830","8.8840","-1.11%"
"Jan 24, 2013","9.0450","9.0425","9.0852","8.9738","-0.20%"
"Jan 23, 2013","9.0630","8.8500","9.0630","8.7850","2.35%"
"Jan 22, 2013","8.8549","8.8093","8.8641","8.7738","-0.05%"
"Jan 21, 2013","8.8592","8.8747","8.8953","8.8050","-0.24%"
"Jan 18, 2013","8.8805","8.7777","8.9173","8.7450","0.88%"
"Jan 17, 2013","8.8031","8.7908","8.8249","8.7160","0.07%"
"Jan 16, 2013","8.7971","8.8150","8.8775","8.7300","-0.26%"
"Jan 15, 2013","8.8200","8.6950","8.8230","8.6400","1.38%"
"Jan 14, 2013","8.7000","8.7195","8.7368","8.6400","-0.23%"
"Jan 11, 2013","8.7200","8.6453","8.7588","8.5900","0.81%"
"Jan 10, 2013","8.6498","8.5440","8.6850","8.5300","0.65%"
"Jan 09, 2013","8.5940","8.5300","8.6062","8.5200","0.16%"
"Jan 08, 2013","8.5800","8.5638","8.6078","8.5100","0.13%"
"Jan 07, 2013","8.5687","8.5508","8.6175","8.5095","0.01%"
"Jan 04, 2013","8.5676","8.5850","8.6699","8.5000","-0.28%"
"Jan 03, 2013","8.5915","8.4392","8.5963","8.4200","1.20%"
"Jan 02, 2013","8.4893","8.4530","8.5250","8.3800","0.37%"
"Jan 01, 2013","8.4580","8.4525","8.4593","8.4052","0.01%"
"Dec 31, 2012","8.4574","8.4350","8.5115","8.4000","-0.27%"
"Dec 28, 2012","8.4800","8.4747","8.5205","8.4210","0.03%"
"Dec 27, 2012","8.4777","8.5210","8.5868","8.4282","-1.09%"
"Dec 26, 2012","8.5710","8.5225","8.5907","8.5000","-0.02%"
"Dec 25, 2012","8.5725","8.5313","8.6095","8.4850","-0.10%"
"Dec 24, 2012","8.5812","8.5035","8.5920","8.5000","-0.09%"
"Dec 21, 2012","8.5885","8.4700","8.5900","8.4265","1.34%"
"Dec 20, 2012","8.4750","8.4340","8.5302","8.4262","-0.11%"
"Dec 19, 2012","8.4840","8.4490","8.5322","8.3947","0.40%"
"Dec 18, 2012","8.4505","8.5350","8.5679","8.3853","-1.08%"
"Dec 17, 2012","8.5425","8.5805","8.6374","8.4888","-0.85%"
"Dec 14, 2012","8.6160","8.6128","8.6783","8.5660","-0.54%"
"Dec 13, 2012","8.6628","8.6470","8.6762","8.5857","0.12%"
"Dec 12, 2012","8.6524","8.6540","8.6908","8.5700","-0.07%"
"Dec 11, 2012","8.6588","8.6195","8.6983","8.5800","-0.12%"
"Dec 10, 2012","8.6695","8.6102","8.7088","8.6000","0.17%"
"Dec 07, 2012","8.6547","8.6750","8.7103","8.6000","-0.29%"
"Dec 06, 2012","8.6798","8.7459","8.7905","8.6237","-1.04%"
"Dec 05, 2012","8.7711","8.7472","8.8045","8.7081","-0.30%"
"Dec 04, 2012","8.7972","8.8190","8.8829","8.7252","-0.84%"
"Dec 03, 2012","8.8717","8.8560","8.9242","8.7900","-0.36%"
"Nov 30, 2012","8.9036","8.7809","8.9350","8.7100","1.32%"
"Nov 29, 2012","8.7873","8.7628","8.8350","8.7000","-0.31%"
"Nov 28, 2012","8.8146","8.7900","8.8907","8.7598","-0.24%"
"Nov 27, 2012","8.8362","8.8635","8.8650","8.7600","-0.36%"
"Nov 26, 2012","8.8685","8.8950","8.9066","8.8098","-0.10%"
"Nov 23, 2012","8.8770","8.8969","8.9483","8.8200","-0.78%"
"Nov 22, 2012","8.9469","8.9468","8.9833","8.8800","-0.06%"
"Nov 21, 2012","8.9524","8.8370","9.0067","8.7850","1.25%"
"Nov 20, 2012","8.8419","8.7782","8.8852","8.7700","0.15%"
"Nov 19, 2012","8.8283","8.8415","8.8800","8.7600","-0.54%"
"Nov 16, 2012","8.8766","8.9225","8.9364","8.8062","-0.57%"
"Nov 15, 2012","8.9275","8.9171","8.9881","8.8398","0.07%"
"Nov 14, 2012","8.9217","8.7497","8.9260","8.7000","1.39%"
"Nov 13, 2012","8.7993","8.6900","8.8272","8.6900","0.56%"
"Nov 12, 2012","8.7500","8.6930","8.7692","8.6400","0.47%"
"Nov 09, 2012","8.7095","8.6737","8.7713","8.6348","-0.16%"
"Nov 08, 2012","8.7238","8.6268","8.7461","8.5800","1.07%"
"Nov 07, 2012","8.6318","8.6230","8.6645","8.5455","0.06%"
"Nov 06, 2012","8.6267","8.6738","8.7473","8.5500","-1.11%"
"Nov 05, 2012","8.7239","8.7150","8.7932","8.6356","-0.53%"
"Nov 02, 2012","8.7700","8.6374","8.7902","8.6000","1.48%"
"Nov 01, 2012","8.6424","8.6687","8.6954","8.6000","-0.34%"
"Oct 31, 2012","8.6719","8.6120","8.7083","8.5762","0.25%"
"Oct 30, 2012","8.6500","8.6278","8.6925","8.5884","-0.32%"
"Oct 29, 2012","8.6778","8.6400","8.7192","8.5895","0.40%"
"Oct 26, 2012","8.6431","8.7230","8.7749","8.5748","-1.14%"
"Oct 25, 2012","8.7426","8.7789","8.7850","8.6100","-0.47%"
"Oct 24, 2012","8.7839","8.7394","8.8247","8.6800","0.21%"
"Oct 23, 2012","8.7658","8.6168","8.8090","8.5698","1.45%"
"Oct 22, 2012","8.6407","8.6487","8.6714","8.5536","-0.24%"
"Oct 19, 2012","8.6612","8.6013","8.6693","8.5600","0.11%"
"Oct 18, 2012","8.6513","8.5980","8.6760","8.5200","0.56%"
"Oct 17, 2012","8.6035","8.6908","8.7224","8.5357","-1.06%"
"Oct 16, 2012","8.6953","8.7945","8.8226","8.6400","-1.17%"
"Oct 15, 2012","8.7986","8.7500","8.8373","8.6877","0.77%"
"Oct 12, 2012","8.7315","8.6425","8.7665","8.5400","0.81%"
"Oct 11, 2012","8.6612","8.6958","8.7465","8.6100","-0.97%"
"Oct 10, 2012","8.7457","8.7500","8.7832","8.5900","-0.11%"
"Oct 09, 2012","8.7550","8.8900","8.9000","8.6895","-1.57%"
"Oct 08, 2012","8.8950","8.7512","8.9930","8.7100","1.32%"
"Oct 05, 2012","8.7792","8.5100","8.8456","8.4300","3.04%"
"Oct 04, 2012","8.5200","8.4305","8.5460","8.3500","1.02%"
"Oct 03, 2012","8.4338","8.3588","8.4562","8.3070","0.83%"
"Oct 02, 2012","8.3641","8.3560","8.3885","8.2845","-0.22%"
"Oct 01, 2012","8.3825","8.3006","8.3907","8.1800","0.86%"
"Sep 28, 2012","8.3111","8.2282","8.3292","8.1600","0.97%"
"Sep 27, 2012","8.2316","8.2250","8.2842","8.1342","0.02%"
"Sep 26, 2012","8.2300","8.2100","8.2586","8.1581","0.09%"
"Sep 25, 2012","8.2226","8.1915","8.2735","8.1141","-0.23%"
"Sep 24, 2012","8.2415","8.2150","8.3218","8.1700","-0.43%"
"Sep 21, 2012","8.2770","8.2560","8.3250","8.1900","-0.35%"
"Sep 20, 2012","8.3060","8.2687","8.3839","8.1900","0.40%"
"Sep 19, 2012","8.2727","8.1593","8.2770","8.1100","1.14%"
"Sep 18, 2012","8.1797","8.2600","8.2816","8.1120","-1.03%"
"Sep 17, 2012","8.2650","8.2087","8.2911","8.1500","0.73%"
"Sep 14, 2012","8.2050","8.2308","8.2750","8.1400","-0.40%"
"Sep 13, 2012","8.2381","8.3295","8.4475","8.1500","-1.16%"
"Sep 12, 2012","8.3345","8.1310","8.3911","8.0983","1.88%"
"Sep 11, 2012","8.1810","8.1713","8.2337","8.0825","-0.13%"
"Sep 10, 2012","8.1913","8.1682","8.2161","8.0900","0.25%"
"Sep 07, 2012","8.1709","8.2920","8.3150","8.1200","-1.62%"
"Sep 06, 2012","8.3058","8.4075","8.4150","8.2368","-1.27%"
"Sep 05, 2012","8.4125","8.4122","8.4740","8.3300","-0.03%"
"Sep 04, 2012","8.4153","8.3850","8.4281","8.2942","0.33%"
"Sep 03, 2012","8.3880","8.3837","8.4404","8.3276","-0.14%"
"Aug 31, 2012","8.4000","8.4673","8.4969","8.3265","-0.88%"
"Aug 30, 2012","8.4748","8.4011","8.4971","8.3300","0.80%"
"Aug 29, 2012","8.4074","8.4049","8.4380","8.3300","-0.06%"
"Aug 28, 2012","8.4128","8.4430","8.4536","8.3396","-0.40%"
"Aug 27, 2012","8.4465","8.3351","8.4493","8.3300","0.54%"
"Aug 24, 2012","8.4015","8.3123","8.4220","8.2500","1.01%"
"Aug 23, 2012","8.3173","8.2335","8.3250","8.1500","0.97%"
"Aug 22, 2012","8.2372","8.2525","8.3355","8.1700","-0.33%"
"Aug 21, 2012","8.2644","8.3299","8.3306","8.1800","-0.85%"
"Aug 20, 2012","8.3349","8.3150","8.3481","8.2595","0.00%"
"Aug 17, 2012","8.3345","8.2100","8.3606","8.1555","1.44%"
"Aug 16, 2012","8.2165","8.2346","8.2885","8.1300","-0.28%"
"Aug 15, 2012","8.2398","8.1902","8.2452","8.1295","0.53%"
"Aug 14, 2012","8.1962","8.1468","8.1985","8.0638","0.57%"
"Aug 13, 2012","8.1494","8.0842","8.1615","8.0200","0.49%"
"Aug 10, 2012","8.1100","8.0787","8.1688","8.0000","0.32%"
"Aug 09, 2012","8.0839","8.0800","8.1207","8.0300","-0.01%"
"Aug 08, 2012","8.0850","8.1500","8.2322","8.0200","-1.09%"
"Aug 07, 2012","8.1737","8.1557","8.1986","8.0898","0.11%"
"Aug 06, 2012","8.1650","8.1050","8.2051","8.0700","0.18%"
"Aug 03, 2012","8.1500","8.3426","8.3850","8.0800","-2.37%"
"Aug 02, 2012","8.3476","8.3473","8.4256","8.1983","-0.06%"
"Aug 01, 2012","8.3525","8.2388","8.3600","8.1844","1.13%"
"Jul 31, 2012","8.2588","8.1905","8.2872","8.1300","0.59%"
"Jul 30, 2012","8.2100","8.1537","8.2172","8.1100","0.67%"
"Jul 27, 2012","8.1550","8.2275","8.2725","8.0900","-1.00%"
"Jul 26, 2012","8.2375","8.3842","8.4552","8.1765","-1.91%"
"Jul 25, 2012","8.3979","8.5120","8.5482","8.3400","-1.40%"
"Jul 24, 2012","8.5170","8.4555","8.5480","8.3755","0.67%"
"Jul 23, 2012","8.4605","8.2650","8.4804","8.2200","2.09%"
"Jul 20, 2012","8.2875","8.1628","8.2879","8.1100","1.47%"
"Jul 19, 2012","8.1672","8.1577","8.2170","8.0800","0.05%"
"Jul 18, 2012","8.1631","8.1644","8.2045","8.1046","-0.08%"
"Jul 17, 2012","8.1694","8.1983","8.2401","8.1152","-0.41%"
"Jul 16, 2012","8.2027","8.2200","8.2815","8.1365","-0.77%"
"Jul 13, 2012","8.2660","8.3170","8.3531","8.2094","-0.78%"
"Jul 12, 2012","8.3309","8.2340","8.3775","8.1800","1.20%"
"Jul 11, 2012","8.2324","8.2150","8.2850","8.1200","0.15%"
"Jul 10, 2012","8.2203","8.1954","8.2650","8.1100","0.04%"
"Jul 09, 2012","8.2168","8.2200","8.3030","8.1600","-0.51%"
"Jul 06, 2012","8.2591","8.1250","8.2850","8.0900","1.43%"
"Jul 05, 2012","8.1425","8.1286","8.1735","8.0500","0.09%"
"Jul 04, 2012","8.1350","8.0659","8.1555","8.0100","0.73%"
"Jul 03, 2012","8.0761","8.1481","8.1715","8.0148","-1.02%"
"Jul 02, 2012","8.1592","8.1565","8.1940","8.0600","-0.06%"
"Jun 29, 2012","8.1639","8.4091","8.4123","8.1585","-2.91%"
"Jun 28, 2012","8.4090","8.4364","8.4546","8.3816","-0.32%"
"Jun 27, 2012","8.4363","8.4340","8.4500","8.3757","0.03%"
"Jun 26, 2012","8.4337","8.4687","8.4933","8.4105","-0.45%"
"Jun 25, 2012","8.4719","8.4160","8.5187","8.4098","0.80%"
"Jun 22, 2012","8.4050","8.3807","8.4354","8.3389","0.29%"
"Jun 21, 2012","8.3808","8.1933","8.3943","8.1926","2.29%"
"Jun 20, 2012","8.1930","8.2003","8.2445","8.1487","-0.09%"
"Jun 19, 2012","8.2003","8.3035","8.3230","8.1926","-1.24%"
"Jun 18, 2012","8.3035","8.2616","8.3755","8.2455","-0.58%"
"Jun 15, 2012","8.3521","8.3701","8.3931","8.3459","-0.21%"
"Jun 14, 2012","8.3696","8.3925","8.4561","8.3631","-0.27%"
"Jun 13, 2012","8.3923","8.3964","8.4189","8.3509","-0.04%"
"Jun 12, 2012","8.3960","8.4719","8.4759","8.3774","-0.90%"
"Jun 11, 2012","8.4719","8.3094","8.4756","8.2624","0.96%"
"Jun 08, 2012","8.3915","8.3818","8.5046","8.3736","0.11%"
"Jun 07, 2012","8.3819","8.3056","8.4063","8.2225","0.92%"
"Jun 06, 2012","8.3057","8.4312","8.4384","8.3018","-1.49%"
"Jun 05, 2012","8.4312","8.4718","8.5226","8.4169","-0.50%"
"Jun 04, 2012","8.4739","8.5954","8.6317","8.4731","-1.27%"
"Jun 01, 2012","8.5830","8.4980","8.6994","8.4942","1.00%"
"May 31, 2012","8.4981","8.5351","8.5858","8.4614","-0.45%"
"May 30, 2012","8.5367","8.3176","8.5513","8.3165","2.64%"
"May 29, 2012","8.3174","8.3432","8.3782","8.2830","-0.31%"
"May 28, 2012","8.3432","8.3607","8.3637","8.2764","-0.74%"
"May 25, 2012","8.4050","8.3684","8.4251","8.3066","0.44%"
"May 24, 2012","8.3682","8.3986","8.4301","8.2870","-0.36%"
"May 23, 2012","8.3987","8.3462","8.4629","8.3227","0.61%"
"May 22, 2012","8.3475","8.2272","8.3491","8.2179","1.48%"
"May 21, 2012","8.2261","8.3293","8.3325","8.2061","-1.37%"
"May 18, 2012","8.3407","8.3665","8.4461","8.2700","-0.30%"
"May 17, 2012","8.3656","8.3119","8.3760","8.2569","0.64%"
"May 16, 2012","8.3122","8.3309","8.3924","8.2622","-0.20%"
"May 15, 2012","8.3289","8.2007","8.3392","8.1491","1.56%"
"May 14, 2012","8.2007","8.1075","8.2138","8.1045","1.29%"
"May 11, 2012","8.0963","8.0350","8.1266","8.0278","0.76%"
"May 10, 2012","8.0350","7.9997","8.0495","7.9600","0.44%"
"May 09, 2012","7.9997","7.8958","8.0574","7.8941","1.28%"
"May 08, 2012","7.8989","7.8022","7.9384","7.8007","1.24%"
"May 07, 2012","7.8022","7.8812","7.8846","7.7977","-0.35%"
"May 04, 2012","7.8297","7.7298","7.8399","7.7017","1.29%"
"May 03, 2012","7.7300","7.7368","7.7485","7.6914","-0.07%"
"May 02, 2012","7.7355","7.7376","7.7630","7.7079","-0.03%"
"May 01, 2012","7.7375","7.7657","7.7890","7.7158","-0.36%"
"Apr 30, 2012","7.7658","7.7528","7.7876","7.7172","0.30%"
"Apr 27, 2012","7.7428","7.7766","7.8403","7.7390","-0.44%"
"Apr 26, 2012","7.7767","7.7426","7.8053","7.7237","0.44%"
"Apr 25, 2012","7.7426","7.7850","7.7972","7.7420","-0.54%"
"Apr 24, 2012","7.7850","7.8407","7.8743","7.7689","-0.71%"
"Apr 23, 2012","7.8407","7.8163","7.8826","7.8160","0.36%"
"Apr 20, 2012","7.8128","7.8525","7.8651","7.7946","-0.51%"
"Apr 19, 2012","7.8525","7.8408","7.8733","7.8008","0.15%"
"Apr 18, 2012","7.8409","7.8012","7.8689","7.7868","0.49%"
"Apr 17, 2012","7.8023","7.9427","7.9814","7.7869","-1.75%"
"Apr 16, 2012","7.9409","7.9471","8.0244","7.9271","-0.14%"
"Apr 13, 2012","7.9517","7.8726","7.9517","7.8702","1.00%"
"Apr 12, 2012","7.8730","7.9852","7.9981","7.8616","-1.41%"
"Apr 11, 2012","7.9852","7.9890","8.0513","7.9554","-0.05%"
"Apr 10, 2012","7.9890","7.8881","8.0357","7.8643","1.28%"
"Apr 09, 2012","7.8880","7.8898","7.9166","7.8667","0.02%"
"Apr 06, 2012","7.8862","7.8307","7.8937","7.8076","0.67%"
"Apr 05, 2012","7.8334","7.8308","7.8622","7.7819","0.04%"
"Apr 04, 2012","7.8306","7.7437","7.8390","7.7268","1.12%"
"Apr 03, 2012","7.7438","7.6490","7.7688","7.6299","1.24%"
"Apr 02, 2012","7.6490","7.6390","7.6775","7.6111","-0.30%"
"Mar 30, 2012","7.6722","7.7126","7.7158","7.6329","-0.52%"
"Mar 29, 2012","7.7126","7.6720","7.7824","7.6601","0.50%"
"Mar 28, 2012","7.6746","7.6018","7.7086","7.5972","0.96%"
"Mar 27, 2012","7.6014","7.5884","7.6075","7.5475","0.18%"
"Mar 26, 2012","7.5880","7.6920","7.7122","7.5799","-1.21%"
"Mar 23, 2012","7.6813","7.7042","7.7490","7.6624","-0.30%"
"Mar 22, 2012","7.7042","7.6495","7.7496","7.6375","0.72%"
"Mar 21, 2012","7.6495","7.6113","7.6678","7.5759","0.50%"
"Mar 20, 2012","7.6114","7.5409","7.6409","7.5344","0.93%"
"Mar 19, 2012","7.5409","7.5745","7.5876","7.5195","-0.41%"
"Mar 16, 2012","7.5723","7.6175","7.6624","7.5572","-0.57%"
"Mar 15, 2012","7.6157","7.6989","7.7070","7.5922","-1.08%"
"Mar 14, 2012","7.6989","7.5351","7.7312","7.5336","2.17%"
"Mar 13, 2012","7.5351","7.5566","7.5872","7.5173","-0.28%"
"Mar 12, 2012","7.5565","7.5683","7.6053","7.5400","-0.18%"
"Mar 09, 2012","7.5700","7.4802","7.5763","7.4741","1.20%"
